0.672395 0.821539 0.501529 0.557208 0.015252 2.352314 -0.286787 0.803676 0.576753 0.527296 -0.039583 2.709568 -0.012509 -0.016933 0.731746 0.698890 0.039628 5.308170 0.463743 0.173088 0.160457 7 1.000538 -0.157634 -0.170360 7 1.044962 -0.655780 0.159011 3 0.991007 8 0.286175
0.503386 0.982132 0.522891 0.514052 -0.080844 0.395327 -0.290196 0.809787 1.011497 0.659943 -0.005472 1.363063 -0.031267 -0.003388 0.506831 0.731845 0.014180 2.102095 0.501066 0.189292 0.247151 5 1.008472 0.006775 -0.176265 4 0.982876 -0.675959 0.176352 2 1.005340 7 0.011716
0.526219 0.702813 0.715485 0.510951 0.049049 4.714575 -0.276397 0.810119 0.553536 0.642382 0.076892 2.870928 -0.057917 -0.003570 0.787346 0.507557 -0.009516 0.428928 0.537671 0.148896 0.214251 3 0.910764 0.055867 -0.412654 2 1.005956 -0.607949 0.103863 3 0.922899 5 0.208485
0.644950 0.848269 0.568334 0.514877 0.084708 12.948170 -0.234609 0.803507 0.623801 0.642980 0.043292 7.089616 -0.021990 -0.036624 0.525183 0.640788 -0.013667 1.627270 0.443538 0.176864 0.244317 2 1.015174 0.041074 -0.203793 6 1.010235 -0.649382 0.181831 6 0.924812 7 0.462598
0.506359 0.787403 0.708513 0.700747 -0.079011 2.718674 -0.267144 0.830024 0.519774 0.634660 -0.070334 13.260050 -0.026030 -0.010932 0.650836 0.604153 0.052386 2.680388 0.544372 0.152669 0.165976 5 0.934752 -0.156907 -0.349857 4 1.037103 -0.625533 0.172988 6 1.011679 7 0.495304
0.692453 0.976951 0.534544 0.541165 -0.020510 13.290789 -0.275272 0.868696 0.589661 0.540420 -0.056111 7.505652 -0.020170 -0.014429 0.548196 0.895380 -0.056552 4.896798 0.531286 0.139982 0.158790 4 1.026397 -0.042717 -0.183139 2 1.046672 -0.660290 0.172706 2 0.905622 6 0.629162
0.534017 0.858594 0.698783 0.562495 0.028567 0.532801 -0.231289 0.890116 0.503071 0.607760 -0.026458 1.049221 -0.026623 -0.003166 0.808682 0.708126 -0.048342 0.109852 0.480364 0.168785 0.237740 4 1.051951 0.042632 -0.290156 3 0.963386 -0.641682 0.168392 2 0.929681 8 0.000000
0.688955 0.799174 0.573715 0.652898 0.054554 7.055298 -0.226095 0.817135 0.657146 0.646537 -0.066765 4.116648 -0.052433 -0.034553 0.521754 0.722100 -0.048349 0.397827 0.582515 0.166508 0.225167 2 1.061399 0.037758 -0.361619 3 0.987681 -0.636957 0.125051 4 1.056868 5 0.266121
0.577540 0.708451 0.527731 0.549991 0.072288 2.796574 -0.241749 0.890080 0.643704 0.553648 -0.078951 2.208488 -0.036741 -0.033367 0.516841 0.535080 -0.079070 1.136880 0.540478 0.142689 0.246459 3 1.015897 -0.117460 -0.365703 2 0.995868 -0.668598 0.121839 2 0.958583 5 0.102980
0.518593 0.715488 0.558679 0.588637 0.097648 2.404811 -0.202245 0.893353 0.535701 0.537522 0.007005 1.709978 -0.003798 -0.028492 0.561189 0.550923 -0.025649 0.334234 0.502249 0.141239 0.214039 3 0.913190 -0.112981 -0.167154 2 0.946600 -0.673213 0.126194 3 1.040715 5 0.081282
0.525637 0.821474 0.853712 0.561080 0.001612 0.280879 -0.280844 0.816127 0.582369 0.514621 0.066672 1.260050 -0.026582 -0.027638 0.513677 0.508930 -0.069767 7.387555 0.501843 0.113112 0.279188 5 0.961400 -0.105348 -0.471769 6 1.075747 -0.641858 0.121381 5 1.015455 7 0.219472
0.629311 0.729318 0.727679 0.505908 0.070167 6.188153 -0.262380 0.880399 0.517227 0.538099 0.010573 0.057353 -0.055816 -0.017795 0.605334 0.528322 -0.058021 2.672179 0.480542 0.102141 0.150982 6 0.922507 -0.040289 -0.248998 7 1.054689 -0.622614 0.162773 7 0.995947 8 0.291865
0.558345 0.759382 0.552683 0.587792 0.073462 9.482851 -0.229700 0.847654 0.812787 0.527110 -0.013001 2.209443 -0.018839 -0.016192 0.562866 0.504254 -0.008700 0.114688 0.488084 0.146314 0.107292 2 0.939700 -0.100227 -0.152696 5 1.039126 -0.605431 0.170277 2 1.070950 6 0.265976
0.683645 0.793106 0.516371 0.584998 -0.008450 1.059572 -0.219096 0.828951 0.569250 0.620194 -0.031858 14.601827 -0.059914 -0.009936 0.518876 0.600354 0.075380 4.016737 0.454361 0.176437 0.143639 4 0.987499 -0.141676 -0.350552 2 1.074012 -0.634511 0.120190 5 0.961231 7 0.548140
0.687909 0.823005 0.545699 0.560175 0.017454 0.902978 -0.221339 0.869911 0.767440 0.504418 0.045445 7.753697 -0.017049 -0.011719 0.503146 0.723680 -0.081872 2.544862 0.485118 0.171106 0.287520 3 1.089061 -0.112765 -0.123204 4 0.992276 -0.682531 0.102852 3 1.065191 6 0.243935
0.640726 0.975903 0.523295 0.546864 -0.008606 0.892998 -0.289018 0.863141 0.622790 0.547348 0.005532 0.699614 -0.021471 -0.002706 0.535967 0.643594 -0.059382 1.699348 0.520695 0.190076 0.297165 4 0.909854 -0.068590 -0.339310 4 1.045933 -0.698943 0.147800 3 0.971486 7 0.004244
0.530243 0.752164 0.502890 0.614519 0.041500 2.051052 -0.267942 0.819299 0.510808 0.508711 -0.070738 1.113861 -0.044942 -0.003323 0.518756 0.529065 0.098571 0.577154 0.391109 0.166733 0.233025 3 1.099873 -0.125406 -0.444433 5 1.051304 -0.641738 0.137954 7 1.023383 8 0.002609
0.673663 0.867087 0.553710 0.530697 -0.041361 0.263951 -0.256198 0.822558 0.574726 0.684693 -0.066842 0.957173 -0.033382 -0.032641 0.518919 0.502566 -0.090791 7.924645 0.411955 0.153875 0.284561 5 1.099945 -0.178480 -0.404994 3 0.996834 -0.607263 0.130943 2 1.002316 7 0.079237
0.562212 0.826431 0.514096 0.559414 0.027077 8.979115 -0.259621 0.832782 0.575641 0.655428 -0.008250 7.455518 -0.027457 -0.018795 0.532067 0.514605 -0.064594 0.833313 0.471818 0.135219 0.292505 2 1.079876 -0.198377 -0.399813 3 1.061096 -0.673482 0.187690 4 0.995917 6 0.397851
0.600762 0.987104 0.654412 0.895357 -0.012847 0.308265 -0.263963 0.806803 0.555369 0.604822 -0.048151 3.721846 -0.036676 -0.017269 0.511224 0.823660 0.069204 8.900413 0.504145 0.101815 0.131793 3 1.003552 -0.170849 -0.354532 6 1.058231 -0.644089 0.167106 6 1.004141 7 0.292984
0.654687 0.975124 0.902581 0.649656 0.044228 4.449037 -0.266645 0.809665 0.544122 0.990202 0.094551 7.255473 -0.049863 -0.015902 0.779476 0.560661 0.033444 5.204087 0.562009 0.118010 0.299676 6 0.917167 -0.181728 -0.120632 3 0.918300 -0.640049 0.154934 3 1.074832 7 0.422808
0.547077 0.940195 0.509766 0.510698 0.014449 0.582118 -0.256040 0.857938 0.883053 0.578311 -0.043260 1.738067 -0.036086 -0.021335 0.653846 0.755128 -0.059302 0.828696 0.521086 0.185123 0.260051 5 1.066836 0.009523 -0.263910 2 0.991722 -0.668390 0.134914 3 0.979767 7 0.005405
0.587009 0.953375 0.500847 0.565307 0.072634 0.854558 -0.206201 0.835051 0.568451 0.652948 -0.006044 11.746502 -0.055062 -0.020986 1.088513 0.754744 0.011625 2.090061 0.485729 0.158719 0.127336 2 1.078863 0.066616 -0.473152 4 1.001756 -0.608248 0.172900 5 1.077954 6 0.342324
0.645358 0.862058 0.615346 0.535120 -0.021149 3.221125 -0.282191 0.848821 0.522454 0.565685 -0.052011 4.810320 -0.028295 -0.000923 0.702695 0.562921 0.050260 0.886358 0.488699 0.172764 0.165248 4 0.985878 -0.096380 -0.391865 7 0.991450 -0.611330 0.148320 4 0.944824 8 0.199773
0.678605 0.982208 0.538668 0.577956 0.009927 0.432193 -0.256285 0.892869 0.526509 0.626393 -0.098456 9.815217 -0.055935 -0.009325 0.850603 0.581901 0.002540 1.367234 0.422905 0.125316 0.289344 3 1.095695 -0.197116 -0.411173 2 0.929922 -0.655153 0.171960 5 1.036028 6 0.306059
0.589749 0.854403 0.539978 0.547496 -0.081017 1.428682 -0.242355 0.807268 1.000423 0.597712 0.069090 0.367672 -0.052779 -0.007627 0.677145 0.643020 -0.095210 1.727439 0.458150 0.138073 0.288839 2 1.027370 0.007505 -0.170465 4 1.003954 -0.630460 0.191295 7 1.082711 8 0.014388
0.569200 0.705890 0.704085 0.579173 -0.078258 0.855589 -0.226146 0.851564 0.615524 0.735117 0.040559 0.395099 -0.014715 -0.018277 0.568555 0.512454 -0.024308 3.484687 0.559754 0.161812 0.118682 3 0.959458 -0.115111 -0.337188 2 0.981246 -0.698753 0.148086 4 1.001666 5 0.084357
0.626890 0.963662 0.519543 0.543221 0.035758 0.560361 -0.291418 0.832216 0.538075 0.822237 -0.084659 20.882574 -0.040018 -0.022766 0.505097 0.637797 -0.005743 4.600075 0.434243 0.153553 0.251204 6 0.913527 0.020959 -0.263346 5 0.991900 -0.634066 0.146282 6 1.032137 7 0.651111
0.603796 0.776348 0.685051 0.527770 -0.072117 0.614849 -0.207005 0.897608 0.723322 0.515252 0.009970 6.038738 -0.038490 -0.006547 0.533170 0.704740 0.017628 4.954659 0.493870 0.186749 0.139977 3 1.096849 -0.074219 -0.162015 2 0.960964 -0.623612 0.192729 4 0.936491 8 0.223695
0.610131 0.801025 0.690926 0.573198 0.035027 2.976775 -0.248222 0.838863 0.632280 0.554162 -0.060858 0.420740 -0.048016 -0.025952 1.000254 0.534444 0.024753 2.725275 0.520287 0.194960 0.117111 4 0.906304 -0.156482 -0.244004 4 1.081743 -0.678803 0.106643 3 1.073489 8 0.070027
0.506198 0.997955 0.666660 0.672487 0.040062 2.507423 -0.268878 0.829736 0.547680 0.884225 0.047858 2.926306 -0.002887 -0.009258 0.719954 0.515074 0.098402 5.123543 0.407370 0.186682 0.261914 4 0.969263 -0.045924 -0.454913 5 0.953092 -0.667260 0.121330 2 1.061136 6 0.268216
0.601079 0.885022 0.573390 0.623346 -0.075011 4.314394 -0.243780 0.862984 0.625269 0.512817 -0.055369 6.722398 -0.056072 -0.015082 0.830150 0.510484 -0.051162 0.294814 0.570130 0.143310 0.102945 2 0.962720 -0.186477 -0.127785 7 0.908367 -0.648203 0.157362 4 1.065200 8 0.271403
0.533436 0.938732 0.625645 0.508876 -0.087952 1.061147 -0.260605 0.880440 0.523748 0.749207 -0.019609 5.433655 -0.049527 -0.022943 0.656465 0.751500 -0.056770 2.597972 0.545845 0.111859 0.175787 5 0.984525 0.087862 -0.434831 4 0.989495 -0.615114 0.162097 5 0.914630 7 0.183338
0.581668 0.807284 0.508469 0.724127 0.019145 1.857071 -0.233451 0.853808 0.566952 0.511964 0.041342 3.393576 -0.034513 -0.006529 0.616048 0.522145 0.070115 6.251718 0.513335 0.127169 0.108202 6 1.094901 -0.127119 -0.441199 4 1.041398 -0.604580 0.131337 5 0.951475 8 0.252757
0.662003 0.713732 0.612424 0.766267 -0.047637 4.326306 -0.247642 0.816620 0.596070 0.619748 0.016958 1.364672 -0.040622 -0.006450 1.057899 0.615892 -0.007184 1.517003 0.601235 0.105347 0.130895 4 1.079601 0.073956 -0.380989 6 0.957810 -0.677395 0.182207 7 1.031816 8 0.059089
0.664248 0.990649 0.558897 0.530128 0.064190 1.752150 -0.269429 0.871401 0.580684 0.625809 0.078584 5.095318 -0.020102 -0.018432 0.677806 0.507368 0.094315 0.768212 0.556344 0.188222 0.206519 5 0.991092 -0.187182 -0.328992 3 1.037558 -0.688588 0.120836 5 1.084134 7 0.123739
0.559117 0.830636 0.502241 0.829373 0.052330 3.444624 -0.262744 0.836199 0.501858 0.503263 0.013255 2.557414 -0.058416 -0.038446 0.668647 0.676540 -0.078338 0.809654 0.505095 0.148799 0.205416 4 1.080325 -0.085705 -0.262771 3 1.076953 -0.659335 0.187621 2 1.047434 8 0.059402
0.603161 0.856164 0.518021 0.501177 0.001510 4.433171 -0.227144 0.843366 0.629505 0.790759 0.023575 4.525568 -0.006026 -0.035473 0.719488 0.557040 0.022857 0.560727 0.505555 0.161115 0.154721 3 1.000078 -0.138921 -0.256933 2 0.918260 -0.625423 0.117656 3 1.087018 5 0.238895
0.697624 0.968439 0.515926 0.515565 0.000944 8.458596 -0.290668 0.882387 0.516532 0.612689 0.075156 0.178323 -0.048030 -0.001016 0.692285 0.504251 -0.010644 4.483720 0.494958 0.120257 0.252121 2 0.901598 -0.135606 -0.432741 2 1.062889 -0.609052 0.174268 5 1.014699 6 0.324815
0.675308 0.947892 0.619896 0.557291 -0.052150 11.128468 -0.238159 0.825036 0.624970 0.745944 -0.052414 8.089142 -0.024429 -0.028432 0.507128 0.539625 0.065601 4.038980 0.525639 0.129684 0.270241 2 1.012127 -0.191226 -0.233655 3 0.983793 -0.654607 0.145415 4 1.029891 8 0.469604
0.671041 0.851613 0.756434 0.765850 0.063691 5.142019 -0.251059 0.876384 0.529004 0.691668 -0.077685 0.767062 -0.038526 -0.033817 0.501763 0.698422 0.044367 10.533439 0.460541 0.198419 0.201379 5 1.084214 -0.134928 -0.329686 4 1.006046 -0.668690 0.190183 4 1.005887 6 0.433561
0.642758 0.823715 0.595347 0.505375 0.072855 3.577531 -0.223829 0.872392 0.747630 0.521666 -0.009073 2.144278 -0.022064 -0.027836 0.519700 0.517162 0.094331 4.309019 0.454651 0.193233 0.288309 2 1.008383 0.061558 -0.253690 2 1.044287 -0.629987 0.146827 3 1.040854 5 0.220186
0.685578 0.875861 0.547550 0.614641 0.068907 2.871242 -0.210546 0.871857 0.692679 0.552795 0.048619 0.083165 -0.015839 -0.027351 0.548323 0.661166 -0.055770 2.391224 0.446751 0.124735 0.196792 5 0.928921 -0.158073 -0.187704 5 1.017682 -0.644152 0.101206 6 0.982299 7 0.095238
0.661769 0.814897 0.707668 0.506590 0.009114 5.661075 -0.259417 0.859749 0.588305 0.558179 0.049676 2.010183 -0.041602 -0.024555 0.661734 0.548380 -0.026467 0.921842 0.472081 0.144223 0.298704 4 1.020294 -0.101530 -0.445228 2 0.993733 -0.619566 0.146699 3 0.995704 5 0.308555
0.655160 0.909383 0.773863 0.622193 0.086705 9.070932 -0.234942 0.887222 0.524746 0.804047 -0.044449 0.320547 -0.058048 -0.026335 0.504730 0.828276 -0.095705 1.346170 0.509388 0.127489 0.181703 2 0.990855 -0.136378 -0.458879 6 1.076901 -0.670619 0.166145 2 1.060117 8 0.303591
0.637372 0.836546 0.593332 0.561335 0.051859 7.767610 -0.235008 0.880950 0.525199 0.613181 0.037985 0.108835 -0.039888 -0.032132 0.968682 0.548812 0.096264 2.511372 0.546754 0.127804 0.174066 4 0.924134 0.039094 -0.420300 5 0.993265 -0.605138 0.156825 5 0.962919 6 0.293787
0.632040 0.943415 0.584817 0.563091 0.007681 5.547458 -0.277979 0.869637 0.560891 0.602877 0.016282 6.921025 -0.026695 -0.010850 0.520157 0.503876 -0.093797 0.894751 0.562270 0.131471 0.271980 6 1.063349 -0.066649 -0.187192 5 1.054576 -0.669879 0.192045 3 0.960109 7 0.314423
0.663952 0.871740 0.540515 0.590848 0.032086 0.950709 -0.288358 0.851605 0.559237 0.583731 0.093717 0.619260 -0.014083 -0.027818 0.668750 0.511455 0.038149 0.843369 0.463099 0.124740 0.222023 4 0.914694 0.096602 -0.159688 4 1.010376 -0.628595 0.151072 4 1.038840 5 0.027939
0.518181 0.867487 0.554342 0.514166 -0.040510 5.114337 -0.268622 0.866574 0.597804 0.536140 -0.017942 10.130049 -0.049432 -0.028119 0.508071 0.654423 0.042158 0.424852 0.430403 0.198542 0.190021 2 1.056006 -0.124941 -0.437807 5 0.917409 -0.677297 0.112280 5 1.071575 6 0.427754
0.544785 0.871436 0.742984 0.539972 -0.031558 1.940403 -0.272639 0.831837 0.693377 0.635869 0.073721 9.943129 -0.017139 -0.012566 0.506349 0.627326 0.037661 6.069277 0.479224 0.164843 0.288360 3 1.079386 -0.067111 -0.328417 5 1.053763 -0.628465 0.137328 2 0.925093 7 0.462197
0.686494 0.719947 0.919697 0.751447 -0.027413 3.468076 -0.277968 0.843755 0.653077 0.537755 -0.096103 2.499407 -0.034563 -0.035785 0.844837 0.577944 0.018097 5.311833 0.473116 0.144117 0.299403 4 0.942059 -0.185200 -0.166939 4 1.039928 -0.647088 0.121867 5 1.019750 8 0.225448
0.507066 0.970441 0.519078 0.648489 -0.008080 4.884002 -0.274042 0.866820 0.510878 0.685771 -0.044714 4.929584 -0.017418 -0.024917 0.503466 0.779940 -0.063616 1.133021 0.520494 0.110051 0.154054 3 1.000910 -0.116914 -0.471374 4 1.084142 -0.607216 0.143119 2 1.076814 5 0.230008
0.678685 0.978062 1.030037 0.702594 -0.074329 1.675915 -0.252732 0.892649 0.631753 0.716419 0.012145 2.902684 -0.034193 -0.025617 0.502988 0.615890 0.076694 0.336363 0.492973 0.146386 0.241195 5 0.948260 -0.105823 -0.484167 3 0.929195 -0.613416 0.174726 3 1.071161 6 0.083615
0.576485 0.771469 0.727709 0.610092 0.060136 2.002407 -0.288992 0.810580 0.538959 0.549529 0.008027 5.843295 -0.000299 -0.008491 0.698450 0.520143 -0.005987 2.555806 0.528921 0.182985 0.117145 4 1.089986 -0.088946 -0.458951 6 0.961206 -0.612598 0.105484 5 0.950833 8 0.185418
0.550791 0.866606 0.693022 0.583799 0.021747 0.766420 -0.228330 0.857007 0.538814 0.686869 0.052365 1.626875 -0.008244 -0.009155 0.612626 0.842719 0.041849 8.405936 0.604883 0.165509 0.298958 4 0.923876 0.056137 -0.481446 4 0.989265 -0.619280 0.104422 4 1.046420 5 0.316553
0.500963 0.797377 0.783372 0.533717 -0.078360 3.173355 -0.237533 0.850444 0.517752 0.608418 -0.068078 0.692106 -0.001343 -0.037510 0.562935 0.750889 -0.086886 3.130356 0.507816 0.110479 0.156273 5 0.987765 0.000115 -0.222626 2 1.098493 -0.646324 0.138516 3 0.907614 6 0.105455
0.545315 0.713149 0.514277 0.681823 0.062550 8.444224 -0.215220 0.833452 0.569478 0.624050 0.097153 0.536730 -0.015095 -0.014924 0.529281 0.615854 -0.086902 1.881126 0.458762 0.143445 0.183992 2 0.931854 0.076818 -0.361871 4 0.915443 -0.650282 0.163797 2 1.020627 5 0.398806
0.589718 0.769988 0.508982 0.582889 0.060423 0.737136 -0.267081 0.847104 0.556557 0.508324 -0.093491 5.063035 -0.037839 -0.003589 0.614452 0.603674 -0.097251 1.296707 0.584974 0.115717 0.281835 6 0.912721 -0.061940 -0.285405 2 0.954834 -0.679670 0.102611 2 0.929972 7 0.115190
0.586566 0.890184 0.592228 0.657579 -0.067262 5.851574 -0.254866 0.863130 0.556823 0.609389 -0.088017 8.500590 -0.053287 -0.025602 0.529084 0.502077 0.010948 0.596458 0.489749 0.171029 0.201456 3 0.904982 -0.170138 -0.120600 3 1.049696 -0.672769 0.102914 2 0.913257 5 0.422079
0.699175 0.784184 0.505662 0.546013 0.089051 1.494342 -0.273830 0.857539 0.645837 0.589890 -0.065606 0.898324 -0.027116 -0.021094 0.563069 0.505714 0.067250 0.850543 0.541351 0.192423 0.209673 3 0.999079 -0.167775 -0.353586 5 0.932023 -0.615150 0.110206 4 1.058353 8 0.000000
0.626612 0.829597 0.564755 0.817014 0.094874 4.517263 -0.292663 0.801778 0.500728 0.600214 0.092731 2.757202 -0.004795 -0.023702 0.593323 0.543444 -0.027355 3.429493 0.477594 0.101476 0.189188 6 0.954726 -0.021263 -0.436837 3 0.910983 -0.686368 0.152342 5 1.043814 7 0.246447
0.679739 0.899668 0.509313 0.591010 0.058305 0.085555 -0.297425 0.885406 0.526069 0.658009 -0.003200 0.369893 -0.038410 -0.036863 0.557168 0.521700 -0.015795 3.644355 0.519471 0.150286 0.134312 5 1.012339 -0.194157 -0.395090 4 1.062180 -0.636855 0.113081 4 1.071053 6 0.040361
0.556652 0.859129 0.514781 0.510667 0.013935 2.134359 -0.217811 0.859379 0.746042 0.579084 -0.084424 3.163507 -0.043431 -0.033717 0.722347 0.642400 0.088878 2.203629 0.486241 0.156227 0.223662 2 1.062887 -0.002827 -0.236678 2 0.922420 -0.633399 0.114482 5 1.079794 8 0.091792
0.652605 0.777473 0.519147 0.662287 -0.079368 1.639677 -0.267371 0.885628 0.626975 0.622748 -0.026818 1.573363 -0.008822 -0.000710 0.709858 0.654553 0.066211 1.969207 0.488194 0.148409 0.161113 6 0.979451 -0.054699 -0.126003 5 1.060508 -0.650153 0.192256 2 1.048254 7 0.065961
0.578020 0.883268 0.561173 0.630276 -0.070017 0.553206 -0.212959 0.860389 0.519511 0.506422 -0.017382 5.641171 -0.024966 -0.021206 0.707616 0.505533 -0.060845 2.711625 0.462638 0.176500 0.150211 4 1.016636 -0.167160 -0.245483 6 0.939266 -0.648754 0.191566 6 0.964217 7 0.157559
0.508212 0.771976 0.586974 0.535468 -0.045810 0.092801 -0.267079 0.884945 0.521534 0.527482 -0.069637 3.914343 -0.013399 -0.004114 0.611126 0.529208 -0.096490 0.161107 0.555608 0.124507 0.272809 7 0.996135 -0.062318 -0.164591 7 0.970449 -0.609856 0.172144 7 1.071844 8 0.085698
0.582861 0.982487 0.649732 0.549578 -0.024854 0.686796 -0.238755 0.859642 0.560677 0.619830 0.025882 1.927843 -0.040999 -0.021535 0.540960 0.520501 0.069768 3.334634 0.499967 0.112039 0.287347 2 0.901382 0.052340 -0.126899 6 0.969347 -0.617266 0.174555 6 0.901836 7 0.097523
0.572103 0.876482 0.769621 0.724986 -0.008432 0.882121 -0.220736 0.834786 0.641221 0.626210 -0.043020 1.993034 -0.053545 -0.011037 0.522157 0.519828 -0.021500 8.204686 0.411368 0.172821 0.232153 3 0.954989 0.021351 -0.488729 3 1.076134 -0.610114 0.118890 4 0.945584 5 0.252246
0.576690 0.858299 0.917203 1.386459 -0.072047 0.609771 -0.232936 0.801638 0.505051 0.501791 0.008300 1.826632 -0.001025 -0.023742 0.639329 0.668843 -0.076452 0.338829 0.464858 0.148691 0.273995 3 1.034572 0.019934 -0.324902 4 0.976410 -0.668024 0.125038 3 0.931172 5 0.022222
0.529902 0.818869 0.658644 0.530489 -0.066710 2.655275 -0.253756 0.821588 0.656603 0.535890 -0.098446 2.291844 -0.007688 -0.035249 0.628955 0.556156 0.086912 0.037156 0.512799 0.114857 0.255587 2 0.943044 -0.169447 -0.438502 2 0.966177 -0.617549 0.108028 2 1.059259 6 0.094395
0.535204 0.793417 0.544152 0.558418 0.032140 1.414792 -0.274821 0.809013 0.880149 0.556740 0.058907 0.077055 -0.047891 -0.025683 0.550729 0.599265 0.036038 4.693187 0.537333 0.120877 0.156635 6 1.060128 -0.039263 -0.289851 7 0.905682 -0.621196 0.159118 7 1.057924 8 0.079371
0.574777 0.724968 0.556750 0.506263 0.074743 2.468181 -0.258418 0.835146 0.753239 0.521473 0.028736 0.782962 -0.047894 -0.024883 0.596872 0.614034 -0.035815 8.351567 0.512151 0.101825 0.129447 2 1.010299 0.038922 -0.487987 4 0.995371 -0.653614 0.113601 3 0.977790 5 0.306397
0.551517 0.949248 0.549810 0.522776 0.064307 5.952842 -0.205526 0.857385 0.533669 0.572581 0.082511 0.120537 -0.000235 -0.039626 0.847935 0.573655 0.096591 2.302827 0.538159 0.188256 0.222864 5 1.042401 0.008618 -0.383643 2 1.021298 -0.601048 0.119756 5 1.009750 6 0.164657
0.563880 0.868549 0.527385 0.575476 -0.042864 0.074183 -0.266325 0.838260 0.605912 0.598799 -0.088303 5.231513 -0.003874 -0.036189 0.537697 0.693333 -0.074676 1.545745 0.483919 0.102637 0.246825 4 1.022053 0.098232 -0.239924 3 1.035626 -0.614659 0.127955 4 0.944387 6 0.110419
0.527961 0.793590 0.505551 0.582209 0.074845 10.405317 -0.261656 0.846527 0.627377 0.555078 0.093715 0.088660 -0.022045 -0.012047 0.541767 0.540199 0.091826 10.746900 0.563596 0.173820 0.224273 4 0.922289 0.041022 -0.150935 4 1.025541 -0.657898 0.178725 3 1.065545 5 0.448153
0.690644 0.888902 0.609953 0.576436 0.022482 5.660784 -0.259637 0.831971 0.519284 0.541864 -0.056704 1.870429 -0.045285 -0.013522 0.569404 0.501917 -0.001090 0.876903 0.506132 0.131376 0.151540 3 1.035506 0.058554 -0.411492 4 0.973169 -0.679462 0.138989 3 1.021221 5 0.250340
0.602580 0.897903 0.583008 0.652147 0.002457 0.471595 -0.294312 0.832540 0.729225 0.563306 0.071518 0.491134 -0.042896 -0.007124 0.569925 0.608598 -0.087537 0.150145 0.576284 0.141963 0.165211 4 1.009507 0.087313 -0.305034 4 0.905280 -0.615058 0.118493 2 1.065769 5 0.000000
