0.269011 -0.679766 -0.204142 0.583534 3.576437 0.117407 0.634336 7 0.047777
-0.964440 -0.840173 0.185120 0.046648 3.487151 0.028559 0.701674 5 0.040278
0.927311 -0.178212 -0.213434 0.295249 1.114003 1.216917 0.286130 7 0.102961
0.191582 -0.684186 -0.727364 0.046846 0.209549 1.425568 0.317471 5 0.189040
0.438137 0.369728 0.238420 0.797389 0.447840 0.028695 0.414733 8 0.031808
0.822156 -0.195029 0.583051 0.945558 0.286763 1.738103 0.680769 6 0.011310
0.609853 -0.157952 -0.382731 -0.308243 0.756180 1.939094 0.422337 5 0.217391
-0.738381 0.665670 0.123387 0.467993 0.230573 0.491151 0.639659 8 0.051192
-0.433477 0.060858 -0.643778 0.187581 0.355498 0.187961 0.555954 8 0.197566
0.004655 -0.829201 -0.093071 -0.844239 1.122535 2.445822 0.412508 5 0.153264
0.888072 0.124532 0.236616 0.314487 0.459897 0.447093 0.349712 5 0.014545
-0.884995 -0.775804 0.315160 0.797940 1.738440 0.409807 0.471513 8 0.031393
0.712568 -0.705923 -0.964501 0.651486 1.785157 2.498609 0.633211 7 0.135579
-0.268182 0.203953 -0.754740 -0.573602 0.203563 0.698751 0.690469 7 0.003870
-0.031329 0.869985 -0.003062 0.845119 0.153933 1.015489 0.884134 7 0.010699
0.482539 -0.614191 -0.794069 -0.219797 0.542114 2.247725 0.432762 7 0.242907
0.084825 -0.456439 -0.700167 0.673126 0.214624 0.070645 0.813610 6 0.075728
0.892344 -0.608451 -0.166041 0.214388 0.294665 1.520281 0.361374 5 0.207502
0.831321 -0.166217 0.166359 0.618930 1.790745 0.161676 0.778616 6 0.132118
-0.917882 -0.520162 0.341576 0.698897 1.649068 2.502006 0.834350 6 0.068574
0.941015 0.612529 0.519421 -0.696373 1.388961 1.222383 0.728272 7 0.114435
0.874071 -0.509867 0.728087 -0.082117 0.193725 0.114135 0.544770 7 0.018218
0.985342 -0.295512 0.924491 0.718440 0.314643 0.003953 0.365103 6 0.005460
0.192837 0.366640 0.076762 -0.552543 0.545362 1.076777 0.313178 8 0.091983
0.258815 0.073863 0.327835 0.629273 0.180276 1.183257 0.879354 7 0.003289
0.682264 0.865504 0.654678 0.491099 5.877827 5.472145 0.558985 8 0.336905
-0.981643 0.990072 -0.598792 -0.278965 0.583623 1.730621 0.656217 6 0.155724
-0.865079 -0.789171 -0.084324 0.504697 1.553436 1.388306 0.320399 6 0.045178
0.640281 -0.214995 -0.858227 -0.596901 0.348887 0.455794 0.760785 7 0.002349
-0.622207 -0.187273 -0.450107 -0.285077 0.139781 0.188761 0.511354 5 0.006776
-0.233095 0.055326 -0.341286 -0.967239 4.476668 0.573792 0.449175 5 0.137141
0.642873 0.901484 0.964502 0.083000 0.648160 1.532618 0.184849 5 0.096022
-0.988551 -0.026181 0.739953 0.466230 0.908729 1.254202 0.538589 6 0.015412
0.597263 -0.235897 -0.312641 -0.688283 0.347131 2.158045 0.797638 5 0.088632
-0.568243 -0.743728 0.762436 -0.590695 0.335378 1.972380 0.799895 6 0.020341
-0.984459 -0.045108 -0.449210 0.140639 0.074446 0.013184 0.570404 6 0.016012
-0.796315 -0.692510 0.649017 -0.839443 1.561079 1.689695 0.519566 5 0.052554
0.592590 -0.199346 0.305958 -0.647960 1.283378 0.319078 0.807748 5 0.003457
0.286120 0.115130 0.321400 0.267140 4.181644 0.624139 0.554611 8 0.033882
-0.258811 0.360376 -0.559914 0.676924 1.723150 1.387860 0.378645 7 0.229739
0.182362 0.487907 0.601278 0.996178 3.917208 0.056589 0.765214 8 0.032130
-0.252230 -0.833549 0.168363 -0.297079 0.247895 0.522172 0.677665 7 0.057605
-0.097909 -0.841063 0.613515 0.287355 0.277825 1.065588 0.504432 6 0.017458
-0.922991 -0.963501 -0.705531 0.592810 3.855981 0.844997 0.817651 5 0.030695
0.656138 -0.046293 0.221663 -0.222102 1.248950 1.714492 0.642998 6 0.064407
0.147693 -0.992164 0.981320 0.215370 0.250541 0.216237 0.338432 5 0.040376
0.825108 0.923727 -0.938345 -0.042476 0.018911 0.817132 0.683354 6 0.016129
0.390785 -0.418217 0.979042 -0.604883 0.287106 0.373637 0.442662 5 0.012935
0.097500 0.682032 0.676051 -0.361202 0.634213 0.451662 0.744526 6 0.132937
0.520894 -0.059752 -0.428637 0.952708 1.165036 1.086793 0.522185 5 0.137288
-0.710667 -0.746757 0.214727 -0.289964 3.999127 0.339986 0.538669 8 0.072414
-0.440902 0.465943 0.220527 -0.200217 0.427257 0.638623 0.696441 5 0.029312
-0.720385 -0.376066 0.233125 -0.069451 1.101388 1.320089 0.855553 8 0.013982
-0.930290 -0.440450 0.153005 0.937150 0.031460 0.459439 0.727404 7 0.030686
-0.523228 0.476398 0.242734 0.606816 0.149826 0.951584 0.114374 8 0.006221
0.503979 0.255415 -0.072481 0.655446 1.326980 0.089060 0.377850 8 0.028721
-0.360574 0.509515 -0.323902 -0.333948 0.840800 0.539384 0.768085 5 0.013589
-0.567037 0.093937 -0.000890 0.962025 0.774513 0.311159 0.521631 5 0.010015
0.723695 -0.557460 -0.589236 -0.220223 0.472451 0.428229 0.758096 8 0.009290
0.212207 -0.152037 -0.553292 0.025803 0.457605 0.064420 0.779222 6 0.048833
-0.127975 -0.563219 0.024568 0.717757 2.521472 0.696369 0.712168 8 0.026010
-0.324857 -0.875366 0.905440 -0.790296 0.955208 1.232763 0.446241 8 0.018254
